13:56:16.007 > ets Jul 29 2019 12:21:46 
13:56:16.007 >  
13:56:16.007 > rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT) 
13:56:16.015 > configsip: 0, SPIWP:0xee 
13:56:16.017 > clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00 
13:56:16.022 > mode:DIO, clock div:2 
13:56:16.025 > load:0x3fff0030,len:1184 
13:56:16.028 > load:0x40078000,len:13232 
13:56:16.030 > load:0x40080400,len:3028 
13:56:16.033 > entry 0x400805e4 
13:56:17.172 > Presence,Fall_State,Distance_dm,Intensity,Breath_Rate,Heart_Rate,Raw_Hex 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 > 2,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:15.175 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:15.175 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:15.175 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:15.175 > 14,62,0,0,0,0,53 59 80 03 00 01 0E 3E 54 43 
15:51:15.175 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:15.175 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:15.175 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:15.175 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
15:51:15.175 > 12,60,0,0,0,0,53 59 80 03 00 01 0C 3C 54 43 
15:51:15.510 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
15:51:16.503 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:17.497 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:18.495 > 56,104,0,0,0,0,53 59 80 03 00 01 38 68 54 43 
15:51:19.484 > 24,72,0,0,0,0,53 59 80 03 00 01 18 48 54 43 
15:51:20.478 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
15:51:21.471 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
15:51:22.465 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
15:51:23.473 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:24.452 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
15:51:25.445 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
15:51:26.438 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:27.434 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:28.426 > 21,69,0,0,0,0,53 59 80 03 00 01 15 45 54 43 
15:51:29.420 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:30.414 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:31.407 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:32.408 > 53,101,0,0,0,0,53 59 80 03 00 01 35 65 54 43 
15:51:33.393 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:34.387 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:35.381 > 61,109,0,0,0,0,53 59 80 03 00 01 3D 6D 54 43 
15:51:36.374 > 27,75,0,0,0,0,53 59 80 03 00 01 1B 4B 54 43 
15:51:37.368 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:38.361 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:39.355 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:40.337 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
